Pembuatan Sepatu Pria,122,72,4,2008,?pm=BIySfhuWcWeF5VMaGSL4tw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 122,00 Juta","Rp. 72,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 120,00 Juta",6
Pembuatan Kerupuk,"9,8",280,9,2008,?pm=smzxtrlDobhFcy4IL8P6sg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,9,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 9,80 Juta","Rp. 280,00 Juta",16 %/Tahun,"Rp. 5,00 Juta","Rp. 131,00 Juta",5
Pembuatan Mukenah,"20,9",140,10,2008,?pm=nhHbcXsngC7YiGUusSFyFg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,10,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 20,90 Juta","Rp. 140,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 10,00 Juta",5
Pembuatan Pilar,"20,2","25,5",3,2008,?pm=N3v/kIEHv/JWvY4NWD6dJA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 20,20 Juta","Rp. 25,50 Juta",25 %/Tahun,"Rp. 0,00 Juta","Rp. 82,00 Juta",5
Pembuatan Sepatu Wanita,"244,8",588,12,2008,?pm=ej82LSZWVU27T2km2BAXqw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,12,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 244,80 Juta","Rp. 588,00 Juta",20 %/Tahun,"Rp. 7,00 Juta","Rp. 204,00 Juta",7
Pembuatan Tempe,10,1.850,1,2008,?pm=K8YdMcJG1i1alcaB3hUlvw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,1,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 10,00 Juta","Rp. 1.850,00 Juta",10 %/Tahun,"Rp. 6,00 Juta","Rp. 2,00 Juta",5
Pembuatan Tilam,"147,8","841,5",4,2008,?pm=39440eMYi61qSEnfsWcBuQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 147,80 Juta","Rp. 841,50 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 48,00 Juta",5
Pembuatan Gordyn,"56,5","177,84",3,2008,?pm=MSF5dndyIM5hQUJjYPCceg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 56,50 Juta","Rp. 177,84 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 33,00 Juta",6
Pembuatan Tilam,"21,1","767,36",2,2008,?pm=6tlOj5g42KiYH4ZayeyHaA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 21,10 Juta","Rp. 767,36 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 11,00 Juta",4
Pembuatan Sate Madura,"115,2",285,3,2008,?pm=k+1f1/7K52T4cqLhRUQihw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 115,20 Juta","Rp. 285,00 Juta",27 %/Tahun,"Rp. 0,00 Juta","Rp. 115,00 Juta",4
Pembuatan Sumpia,"7,15","308,88",7,2008,?pm=XMCQWFyTLWhiDViip5RG8w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,7,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 7,15 Juta","Rp. 308,88 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 6,00 Juta",3
Pembuatan Baju Sweeter,"167,2",108,20,2008,?pm=ACM5jGMvCWZbLzKqTuQZ1w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,20,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %",Sedang,"Rp. 167,20 Juta","Rp. 108,00 Juta",87 %/Tahun,"Rp. 10,00 Juta","Rp. 13,00 Juta",5
Pembuatan Souvenir Ukiran,"21,9",102,6,2008,?pm=A7YMCfDPsXvSER+Cec+UZQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,6,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 21,90 Juta","Rp. 102,00 Juta",13 %/Tahun,"Rp. 10,00 Juta","Rp. 100,00 Juta",3
Pembuatan Cover pot,"79,76",72,5,2008,?pm=FRo8oIP4LuJV9VAop6/EBw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,5,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %",Rendah,"Rp. 79,76 Juta","Rp. 72,00 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",5
Pembuatan Teng Teng Manis,"19,7","117,6",4,2008,?pm=oE9zWxq7oJmS9tED7BcTjA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 19,70 Juta","Rp. 117,60 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 8,00 Juta",6
Pengerajin Patung,32,16,2,2012,?pm=tkhRTTCVGHpAvXkOcKfi0g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Sedang,"Rp. 32,00 Juta","Rp. 16,00 Juta",25 %/Tahun,"Rp. 2,00 Juta","Rp. 30,00 Juta",4
Pengerajin Patung,44,15,1,2012,?pm=oSDLugTSuaFfvMDLrK4aHA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Pengolahan,Perorangan,1,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Sedang,"Rp. 44,00 Juta","Rp. 15,00 Juta",25 %/Tahun,"Rp. 2,00 Juta","Rp. 40,00 Juta",2
Pembuatan Jus,30,"28,8",4,2008,?pm=iBh/GVkrZB/rP8WCKe3h0A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 30,00 Juta","Rp. 28,80 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 800,00 Juta",5
Percetakan,"20,15",12,1,2008,?pm=KTZ4sYX1FQ5Pp1LnP/OO+w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,1,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 20,15 Juta","Rp. 12,00 Juta",10 %/Tahun,"Rp. 3,00 Juta","Rp. 0,00 Juta",3
Pembuatan Meubel,"323,25",900,14,2008,?pm=sYvApX+DpcRJ/A/pCMXZyw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,14,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 323,25 Juta","Rp. 900,00 Juta",50 %/Tahun,"Rp. 0,00 Juta","Rp. 150,00 Juta",9
Pembuatan Profil Gypsum,137,110,3,2008,?pm=/vvGVecprDd0rEGcW3hjug==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 137,00 Juta","Rp. 110,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 112,00 Juta",4
Pembuatan Keset,"75,05",85,6,2008,?pm=QKe0/ne0nitkdw94umzNkw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,6,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,"Rp. 75,05 Juta","Rp. 85,00 Juta",17 %/Tahun,"Rp. 5,00 Juta","Rp. 84,00 Juta",3
Pembuatan Susu Kedelai,"103,62",48,2,2008,?pm=WKigio/OjmnXefSQpBKu8g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 103,62 Juta","Rp. 48,00 Juta",17 %/Tahun,"Rp. 4,00 Juta","Rp. 104,00 Juta",4
Pembuatan Sandal Wanita,"108,5","104,44",2,2008,?pm=mgTO/JQvRhK7x5QWoBebsQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   85,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   15,00 %",Sedang,"Rp. 108,50 Juta","Rp. 104,44 Juta",20 %/Tahun,"Rp. 7,50 Juta","Rp. 100,00 Juta",3
Pembuatan Tempe,"114,32",355,3,2008,?pm=8ToshY9cGVQR1yfY1g5nEQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 114,32 Juta","Rp. 355,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 125,00 Juta",5
Pembuatan Tahu,"137,15","43,2",3,2008,?pm=0MQOIdRtf9nuHVPrZLAbtQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 137,15 Juta","Rp. 43,20 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 63,00 Juta",4
Pembuatan Rengginang,"49,12",38,1,2008,?pm=lDWdjSZ/yn3F3HCOTwSIiw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,1,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 49,12 Juta","Rp. 38,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 38,00 Juta",5
Pembuatan Kaki Keramik Dari Kayu,"5,18",36,3,2008,?pm=wMbZDsylhegb1Zib/ruQGA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 5,18 Juta","Rp. 36,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",3
Pengolahan Kedelai,"9,1",216,3,2008,?pm=Wzvuqr/i46dGMx+KEMbHXA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 9,10 Juta","Rp. 216,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 8,00 Juta",4
Pembuatan Kertas Semen,"63,75",84,5,2008,?pm=/5LcXrrUQIq/pcfRM+RyHg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,5,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 63,75 Juta","Rp. 84,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 33,00 Juta",4
Pengolahan Kedelai,"65,25","86,4",3,2008,?pm=9HBKV45x/afKrUJQ/i3wsQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 65,25 Juta","Rp. 86,40 Juta",25 %/Tahun,"Rp. 5,00 Juta","Rp. 52,00 Juta",4
Pembuatan Rotan,"169,8",189,10,2008,?pm=7fmrrBm4NogYPZX0vWLGdQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,10,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 169,80 Juta","Rp. 189,00 Juta",13 %/Tahun,"Rp. 10,00 Juta","Rp. 148,00 Juta",8
Pengolahan Kedelai,"31,33","345,6",4,2008,?pm=/cX36PTKR6xgX31aXIwuPA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 31,33 Juta","Rp. 345,60 Juta",25 %/Tahun,"Rp. 0,00 Juta","Rp. 2,00 Juta",7
Pembuatan Lemari,"7,12",168,4,2008,?pm=X0flE8lgKh2MUcLktBEA/w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 7,12 Juta","Rp. 168,00 Juta",16 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",4
Pembuatan Bahan Bangunan,"70,5",240,4,2008,?pm=HZBlVrmk6Jew06OBU/tLpQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   10,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   90,00 %",Rendah,"Rp. 70,50 Juta","Rp. 240,00 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 33,00 Juta",4
Pengolahan Kedelai,"172,4","273,6",4,2008,?pm=ewqZbDLSvNXKheKd0qg/3Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Usaha Dagang (UD),4,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 172,40 Juta","Rp. 273,60 Juta",23 %/Tahun,"Rp. 0,00 Juta","Rp. 0,00 Juta",5
Pengolahan Kedelai,"130,5",228,2,2008,?pm=gbKYEYi3XKGQC5C+mPPILg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 130,50 Juta","Rp. 228,00 Juta",25 %/Tahun,"Rp. 5,00 Juta","Rp. 126,00 Juta",6
Pembuatan Steling,"143,25",390,4,2008,?pm=pgPSkRU//PWLPKgvvAJkmA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 143,25 Juta","Rp. 390,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 13,00 Juta",5
Pembuatan Donuts,"10,05",420,1,2008,?pm=1h//0EkPIwZ3XvLCLMsomw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,,,,"   0,00 %","   0,00 %",,"Rp. 0,00 Juta","Rp. 0,00 Juta", %/Tahun,"Rp. 0,00 Juta","Rp. 0,00 Juta",
Pembuatan Kursi Bambu,"131,5","181,35",14,2008,?pm=zdPRnBvjjhh0TfFyr/xQrQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Usaha Dagang (UD),14,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 131,50 Juta","Rp. 181,35 Juta",22 %/Tahun,"Rp. 10,00 Juta","Rp. 128,00 Juta",8
Pembuatan Batu Bata,"111,4",176,8,2008,?pm=q1CaqFVEtJCt55ZEydRYMA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,8,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,"Rp. 111,40 Juta","Rp. 176,00 Juta",15 %/Tahun,"Rp. 5,00 Juta","Rp. 60,00 Juta",9
Pengolahan Kedelai,"52,61",129,2,2008,?pm=KhT4yiRXN62cuPRdQ6w6FA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 52,61 Juta","Rp. 129,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 0,00 Juta",9
Pembuatan Jagung Rebus,"165,45",840,6,2008,?pm=hwr27mCVKAaZ75ymbW9JvA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Usaha Dagang (UD),6,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 165,45 Juta","Rp. 840,00 Juta",15 %/Tahun,"Rp. 0,00 Juta","Rp. 201,00 Juta",5
Pembuatan Kerupuk,"107,25",441,11,2008,?pm=gKVvSWmYttFHQebXhn3SOQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Usaha Dagang (UD),11,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 107,25 Juta","Rp. 441,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 120,00 Juta",5
"Pembuatan Dandang,Tong Air, Dll",933,102,2,2008,?pm=gy6UMsgEUDaBNWGn9zVVeg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Tinggi,"Rp. 933,00 Juta","Rp. 102,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 12,00 Juta",5
Pembuatan Kerupuk,660,260,6,2008,?pm=MKQcX8IS//kuk6Gx8B4AKQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,6,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 660,00 Juta","Rp. 260,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 30,00 Juta",7
Pembuatan Bandeng Duri,125,116,2,2008,?pm=z4hkrC3Qe8EKJRmSAbPlSA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   20,00 %",Sedang,"Rp. 125,00 Juta","Rp. 116,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 118,00 Juta",5
Pembuatan Daster Cantik,323,14,2,2008,?pm=kVs49CYdYcmPZgdlqxOmpA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,2,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %",Rendah,"Rp. 323,00 Juta","Rp. 14,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 308,00 Juta",5
Pembuatan Kain Batik,"220,5",28,5,2008,?pm=IK/HjjRgif/LOtoyJlJnug==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,5,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %",Rendah,"Rp. 220,50 Juta","Rp. 28,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 207,00 Juta",6
Pembuatan Kebaya,473,51,15,2008,?pm=DyhUo8uMEzOao6Tm+30CCA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,15,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   40,00 %",Sedang,"Rp. 473,00 Juta","Rp. 51,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 400,00 Juta",5
Pembuatan Busana Muslim,"124,12",32,7,2008,?pm=+JyTMif7DtH4PWKHrPROwA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,7,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Sedang,"Rp. 124,12 Juta","Rp. 32,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 225,00 Juta",4
Pembuatan Candle holder,69,120,25,2008,?pm=HnErzFNheV8ujfwPGxhRDQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,25,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Tinggi,"Rp. 69,00 Juta","Rp. 120,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 15,00 Juta",5
Pembuatan Peyek Kacang,"69,75","589,68",6,2008,?pm=ILEzPg/5UMoUBuucDnle+w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,6,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,"Rp. 69,75 Juta","Rp. 589,68 Juta",30 %/Tahun,"Rp. 2,50 Juta","Rp. 35,00 Juta",4
Pembuatan Peyek Kacang,"61,68",62,4,2008,?pm=TVCxlDP1PNUx6U44vZKVYg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,4,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 61,68 Juta","Rp. 62,00 Juta",25 %/Tahun,"Rp. 4,00 Juta","Rp. 6,00 Juta",6
Pembuatan Peyek Kacang,"68,25","631,8",9,2008,?pm=0dZp38AdP2XsQqCfYC0/rw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Industri Pengolahan,Perorangan,9,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 68,25 Juta","Rp. 631,80 Juta",25 %/Tahun,"Rp. 5,00 Juta","Rp. 15,00 Juta",3
Keramik Kuburan,"170,5","12,6",2,2010,?pm=FdlwW2xal16NbqwKtRF6Tg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Industri Pengolahan,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 170,50 Juta","Rp. 12,60 Juta",10 %/Tahun,"Rp. 9,00 Juta","Rp. 150,00 Juta",4
Pembuat Baju,0,0,2,2012,?pm=1KatFVb9PnQe5+xfwx5JMg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Pengolahan,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %",Tinggi,"Rp. 0,00 Juta","Rp. 0,00 Juta",0 %/Tahun,"Rp. 0,00 Juta","Rp. 4,00 Juta",2
Yazid Snack,0,0,4,2012,?pm=UvdKMkMgHtM/EHzhO2irZA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Pengolahan,Perorangan,4,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   95,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   5,00 %",Tinggi,"Rp. 0,00 Juta","Rp. 0,00 Juta",0 %/Tahun,"Rp. 10,00 Juta","Rp. 10,00 Juta",6
